,user_id,user_created_at,device,sex,home_pg,search_pg,payment_pg,confirmation_pg
79274,177591,2015-03-02,Desktop,Female,1,1,0,0
79371,95876,2015-03-02,Mobile,Male,1,0,0,0
79434,877760,2015-03-02,Desktop,Female,1,1,0,0
79601,152693,2015-03-02,Desktop,Male,1,1,0,0
79676,949500,2015-03-02,Desktop,Female,1,0,0,0
79690,795736,2015-03-02,Desktop,Female,1,0,0,0
79927,428438,2015-03-02,Desktop,Male,1,1,0,0
79974,875314,2015-03-02,Desktop,Female,1,1,0,0
80004,945330,2015-03-02,Desktop,Male,1,0,0,0
80239,177057,2015-03-02,Desktop,Female,1,1,0,0
80565,951885,2015-03-02,Mobile,Male,1,0,0,0
80570,367459,2015-03-02,Desktop,Male,1,0,0,0
80704,963527,2015-03-02,Mobile,Female,1,0,0,0
80750,899791,2015-03-02,Mobile,Male,1,1,0,0
80851,803639,2015-03-02,Desktop,Female,1,0,0,0
80967,905342,2015-03-02,Mobile,Male,1,0,0,0
81063,810545,2015-03-02,Desktop,Male,1,0,0,0
81154,876879,2015-03-02,Mobile,Male,1,1,0,0
81205,13893,2015-03-02,Mobile,Female,1,0,0,0
81223,874525,2015-03-02,Desktop,Male,1,0,0,0
81456,19978,2015-03-02,Mobile,Male,1,0,0,0
81623,757633,2015-03-02,Mobile,Male,1,0,0,0
81807,447313,2015-03-02,Desktop,Male,1,1,0,0
82046,829359,2015-03-02,Desktop,Male,1,1,0,0
82148,428256,2015-03-02,Mobile,Male,1,0,0,0
82171,898479,2015-03-02,Mobile,Male,1,0,0,0
82243,35838,2015-03-02,Desktop,Female,1,0,0,0
82281,131186,2015-03-02,Desktop,Female,1,0,0,0
82323,638078,2015-03-02,Desktop,Male,1,0,0,0
82705,226502,2015-03-02,Mobile,Female,1,1,1,0
82878,580972,2015-03-02,Mobile,Male,1,0,0,0
83005,385758,2015-03-02,Mobile,Female,1,0,0,0
83105,524704,2015-03-02,Mobile,Female,1,0,0,0
83114,124204,2015-03-02,Desktop,Male,1,1,0,0
83317,899082,2015-03-02,Mobile,Male,1,0,0,0
83346,484707,2015-03-02,Mobile,Male,1,0,0,0
83463,478653,2015-03-02,Mobile,Female,1,0,0,0
83726,452495,2015-03-02,Desktop,Male,1,0,0,0
83925,397199,2015-03-02,Mobile,Female,1,0,0,0
83951,853074,2015-03-02,Desktop,Female,1,1,0,0
83961,92598,2015-03-02,Desktop,Male,1,0,0,0
83965,81390,2015-03-02,Mobile,Male,1,0,0,0
83987,638077,2015-03-02,Desktop,Male,1,0,0,0
84017,992646,2015-03-02,Desktop,Male,1,0,0,0
84024,205753,2015-03-02,Desktop,Male,1,1,0,0
84321,896634,2015-03-02,Desktop,Male,1,0,0,0
84353,307869,2015-03-02,Desktop,Male,1,1,0,0
84422,364382,2015-03-02,Mobile,Female,1,0,0,0
84488,193451,2015-03-02,Desktop,Male,1,0,0,0
84917,523683,2015-03-02,Mobile,Female,1,0,0,0
85023,285668,2015-03-02,Desktop,Male,1,0,0,0
85112,421015,2015-03-02,Desktop,Male,1,1,1,0
85288,648107,2015-03-02,Desktop,Female,1,0,0,0
85511,843562,2015-03-02,Mobile,Male,1,0,0,0
85732,14369,2015-03-02,Desktop,Female,1,0,0,0
85946,367872,2015-03-02,Mobile,Male,1,1,0,0
85981,328300,2015-03-02,Mobile,Female,1,0,0,0
85985,999979,2015-03-02,Desktop,Female,1,0,0,0
86045,519830,2015-03-02,Desktop,Female,1,1,0,0
86124,438119,2015-03-02,Desktop,Female,1,0,0,0
86131,559891,2015-03-02,Mobile,Male,1,0,0,0
86300,317372,2015-03-02,Mobile,Female,1,0,0,0
86312,117177,2015-03-02,Desktop,Male,1,1,0,0
86371,961414,2015-03-02,Mobile,Male,1,1,1,0
86406,121253,2015-03-02,Desktop,Male,1,1,0,0
86421,972361,2015-03-02,Desktop,Female,1,1,0,0
86571,624169,2015-03-02,Mobile,Male,1,0,0,0
86794,419639,2015-03-02,Mobile,Female,1,0,0,0
86911,378283,2015-03-02,Mobile,Male,1,0,0,0
86962,270051,2015-03-02,Desktop,Male,1,1,0,0
86994,74297,2015-03-02,Mobile,Female,1,0,0,0
87017,215945,2015-03-02,Desktop,Female,1,0,0,0
87189,568891,2015-03-02,Mobile,Female,1,0,0,0
87369,873345,2015-03-02,Mobile,Female,1,0,0,0
87946,267556,2015-03-02,Desktop,Male,1,0,0,0
88064,710630,2015-03-02,Desktop,Female,1,0,0,0
88092,556102,2015-03-02,Desktop,Female,1,1,0,0
88366,722687,2015-03-02,Desktop,Male,1,0,0,0
88584,735208,2015-03-02,Mobile,Female,1,0,0,0
88651,194352,2015-03-02,Mobile,Female,1,0,0,0
88666,840650,2015-03-02,Desktop,Male,1,1,0,0
88710,112247,2015-03-02,Mobile,Female,1,0,0,0
88742,557656,2015-03-02,Desktop,Female,1,0,0,0
88810,767099,2015-03-02,Desktop,Female,1,0,0,0
88995,699368,2015-03-02,Desktop,Female,1,1,0,0
89080,975606,2015-03-02,Desktop,Female,1,1,0,0
89229,4496,2015-03-02,Desktop,Male,1,1,1,0
89289,11623,2015-03-02,Mobile,Male,1,1,0,0
89326,30676,2015-03-02,Desktop,Male,1,0,0,0
89401,887904,2015-03-02,Desktop,Male,1,0,0,0
89441,148592,2015-03-02,Desktop,Female,1,1,1,0
89482,38027,2015-03-02,Desktop,Female,1,1,0,0
89757,937934,2015-03-02,Desktop,Male,1,0,0,0
89817,822290,2015-03-02,Desktop,Female,1,1,0,0
89913,857011,2015-03-02,Desktop,Male,1,0,0,0
90178,732318,2015-03-02,Desktop,Male,1,1,0,0
90385,118537,2015-03-02,Desktop,Male,1,0,0,0
5,993454,2015-03-03,Desktop,Male,1,0,0,0
46,948203,2015-03-03,Desktop,Female,1,1,0,0
145,416753,2015-03-03,Desktop,Male,1,0,0,0
154,485948,2015-03-03,Mobile,Male,1,0,0,0
190,423478,2015-03-03,Mobile,Male,1,0,0,0
367,671383,2015-03-03,Desktop,Male,1,0,0,0
453,767940,2015-03-03,Desktop,Male,1,0,0,0
463,38550,2015-03-03,Desktop,Male,1,0,0,0
582,800964,2015-03-03,Mobile,Female,1,1,0,0
618,323770,2015-03-03,Mobile,Male,1,0,0,0
794,615637,2015-03-03,Desktop,Female,1,1,0,0
825,790750,2015-03-03,Desktop,Male,1,1,0,0
925,991941,2015-03-03,Mobile,Female,1,0,0,0
1177,533355,2015-03-03,Desktop,Male,1,1,0,0
1204,683374,2015-03-03,Mobile,Female,1,0,0,0
1466,944263,2015-03-03,Desktop,Female,1,1,0,0
1651,260228,2015-03-03,Desktop,Male,1,0,0,0
1660,411620,2015-03-03,Desktop,Male,1,1,0,0
1673,12186,2015-03-03,Desktop,Male,1,1,0,0
2183,341233,2015-03-03,Mobile,Male,1,0,0,0
2190,581623,2015-03-03,Desktop,Male,1,1,0,0
2233,636442,2015-03-03,Desktop,Female,1,0,0,0
2292,378193,2015-03-03,Desktop,Female,1,0,0,0
2986,132043,2015-03-03,Mobile,Male,1,0,0,0
3052,895814,2015-03-03,Mobile,Male,1,0,0,0
3059,72514,2015-03-03,Desktop,Male,1,0,0,0
3099,621822,2015-03-03,Mobile,Male,1,1,0,0
3208,670005,2015-03-03,Desktop,Female,1,1,0,0
3440,75835,2015-03-03,Mobile,Male,1,0,0,0
3518,46210,2015-03-03,Mobile,Male,1,0,0,0
3556,944531,2015-03-03,Mobile,Male,1,0,0,0
3660,233247,2015-03-03,Mobile,Female,1,0,0,0
3799,130251,2015-03-03,Desktop,Female,1,0,0,0
3864,270334,2015-03-03,Desktop,Male,1,0,0,0
4190,834672,2015-03-03,Desktop,Male,1,0,0,0
4411,75041,2015-03-03,Desktop,Male,1,1,0,0
4544,60433,2015-03-03,Desktop,Female,1,1,0,0
4635,867191,2015-03-03,Desktop,Female,1,0,0,0
4696,470499,2015-03-03,Desktop,Male,1,1,0,0
4751,597739,2015-03-03,Mobile,Male,1,0,0,0
4799,227939,2015-03-03,Mobile,Male,1,0,0,0
4894,335047,2015-03-03,Desktop,Male,1,1,0,0
4938,214422,2015-03-03,Mobile,Male,1,0,0,0
5255,384818,2015-03-03,Desktop,Female,1,0,0,0
5375,336343,2015-03-03,Mobile,Male,1,0,0,0
5424,507273,2015-03-03,Desktop,Female,1,0,0,0
5553,808698,2015-03-03,Mobile,Female,1,0,0,0
5696,195942,2015-03-03,Desktop,Male,1,1,0,0
5708,349032,2015-03-03,Desktop,Male,1,1,0,0
5733,393376,2015-03-03,Desktop,Female,1,1,0,0
6042,320294,2015-03-03,Mobile,Male,1,1,0,0
6126,409316,2015-03-03,Mobile,Male,1,0,0,0
6320,999144,2015-03-03,Mobile,Female,1,0,0,0
6410,10967,2015-03-03,Mobile,Female,1,0,0,0
6468,918736,2015-03-03,Desktop,Male,1,0,0,0
6917,582060,2015-03-03,Desktop,Male,1,0,0,0
6933,219366,2015-03-03,Desktop,Female,1,1,0,0
6946,631391,2015-03-03,Mobile,Male,1,0,0,0
7491,863330,2015-03-03,Desktop,Male,1,0,0,0
7632,754403,2015-03-03,Mobile,Female,1,0,0,0
7707,98280,2015-03-03,Desktop,Male,1,1,0,0
7805,767663,2015-03-03,Desktop,Male,1,1,0,0
7870,658305,2015-03-03,Desktop,Female,1,0,0,0
8475,416051,2015-03-03,Mobile,Female,1,0,0,0
8531,191835,2015-03-03,Desktop,Male,1,1,0,0
8551,723793,2015-03-03,Desktop,Male,1,0,0,0
8826,472855,2015-03-03,Desktop,Male,1,1,0,0
8874,677644,2015-03-03,Mobile,Female,1,0,0,0
8927,740004,2015-03-03,Desktop,Female,1,1,0,0
8963,624817,2015-03-03,Mobile,Male,1,0,0,0
9105,195331,2015-03-03,Mobile,Female,1,0,0,0
9138,857250,2015-03-03,Desktop,Female,1,1,0,0
9263,687606,2015-03-03,Desktop,Female,1,0,0,0
9295,402502,2015-03-03,Mobile,Male,1,0,0,0
9381,406898,2015-03-03,Mobile,Female,1,0,0,0
9511,353322,2015-03-03,Mobile,Female,1,0,0,0
9675,839764,2015-03-03,Mobile,Female,1,0,0,0
9678,542318,2015-03-03,Mobile,Female,1,0,0,0
9761,320834,2015-03-03,Mobile,Male,1,0,0,0
9788,807643,2015-03-03,Mobile,Female,1,1,0,0
9952,364432,2015-03-03,Desktop,Female,1,1,0,0
9968,289902,2015-03-03,Mobile,Male,1,0,0,0
9989,444897,2015-03-03,Desktop,Male,1,1,0,0
10010,980078,2015-03-03,Desktop,Female,1,0,0,0
10017,863757,2015-03-03,Desktop,Female,1,1,0,0
10496,660876,2015-03-03,Desktop,Male,1,0,0,0
10560,69266,2015-03-03,Mobile,Female,1,0,0,0
10684,874307,2015-03-03,Desktop,Male,1,1,0,0
10782,874491,2015-03-03,Desktop,Female,1,1,0,0
10862,923001,2015-03-03,Mobile,Male,1,0,0,0
11059,258061,2015-03-03,Mobile,Female,1,0,0,0
11063,951301,2015-03-03,Desktop,Female,1,1,0,0
11361,304259,2015-03-03,Desktop,Female,1,1,0,0
11376,643685,2015-03-03,Desktop,Female,1,1,0,0
11520,363269,2015-03-03,Desktop,Female,1,1,0,0
11554,249550,2015-03-03,Desktop,Male,1,1,0,0
11614,447269,2015-03-03,Mobile,Female,1,1,0,0
11622,337982,2015-03-03,Mobile,Female,1,1,0,0
11841,646655,2015-03-03,Desktop,Male,1,1,0,0
11929,800387,2015-03-03,Mobile,Male,1,1,0,0
12237,995369,2015-03-03,Desktop,Male,1,1,0,0
12341,953290,2015-03-03,Desktop,Male,1,0,0,0
12443,960084,2015-03-03,Mobile,Male,1,0,0,0
12517,882534,2015-03-03,Mobile,Female,1,1,1,0
12538,613209,2015-03-03,Desktop,Male,1,0,0,0
12572,81072,2015-03-03,Mobile,Female,1,0,0,0
12625,182332,2015-03-03,Desktop,Female,1,0,0,0
12638,127819,2015-03-03,Mobile,Female,1,0,0,0
12809,519723,2015-03-03,Mobile,Female,1,0,0,0
13113,44165,2015-03-03,Desktop,Female,1,1,0,0
13183,227135,2015-03-03,Desktop,Male,1,0,0,0
13209,627779,2015-03-03,Desktop,Male,1,0,0,0
13221,171123,2015-03-03,Mobile,Male,1,0,0,0
13496,594679,2015-03-03,Mobile,Male,1,0,0,0
13706,765157,2015-03-03,Desktop,Male,1,1,0,0
13868,30645,2015-03-03,Mobile,Male,1,0,0,0
14091,404973,2015-03-03,Desktop,Female,1,0,0,0
14200,186244,2015-03-03,Desktop,Female,1,0,0,0
14230,736846,2015-03-03,Desktop,Male,1,0,0,0
14292,216101,2015-03-03,Mobile,Female,1,0,0,0
14492,550658,2015-03-03,Desktop,Male,1,1,0,0
14551,53015,2015-03-03,Desktop,Female,1,0,0,0
14585,711424,2015-03-03,Desktop,Male,1,1,0,0
15006,433022,2015-03-03,Desktop,Female,1,0,0,0
15061,527055,2015-03-03,Desktop,Female,1,1,0,0
15216,938747,2015-03-03,Mobile,Female,1,1,0,0
15263,387592,2015-03-03,Mobile,Male,1,0,0,0
15299,617930,2015-03-03,Desktop,Female,1,0,0,0
15343,124472,2015-03-03,Mobile,Female,1,0,0,0
15398,994322,2015-03-03,Desktop,Male,1,1,0,0
15417,635534,2015-03-03,Mobile,Male,1,0,0,0
15470,985962,2015-03-03,Desktop,Male,1,0,0,0
15625,949183,2015-03-03,Desktop,Male,1,1,0,0
15691,692516,2015-03-03,Desktop,Male,1,1,0,0
15815,204136,2015-03-03,Desktop,Male,1,0,0,0
15919,468686,2015-03-03,Mobile,Female,1,0,0,0
16194,185626,2015-03-03,Mobile,Male,1,0,0,0
16254,742560,2015-03-03,Desktop,Male,1,0,0,0
16667,164348,2015-03-03,Desktop,Male,1,0,0,0
17242,253858,2015-03-03,Desktop,Male,1,0,0,0
17247,638866,2015-03-03,Desktop,Male,1,1,0,0
17302,183167,2015-03-03,Desktop,Male,1,0,0,0
17330,762206,2015-03-03,Mobile,Male,1,0,0,0
17460,730812,2015-03-03,Mobile,Male,1,0,0,0
17479,904650,2015-03-03,Desktop,Male,1,1,0,0
17669,279379,2015-03-03,Desktop,Female,1,1,0,0
17743,339058,2015-03-03,Mobile,Male,1,1,0,0
17798,626218,2015-03-03,Desktop,Male,1,1,0,0
17832,60131,2015-03-03,Mobile,Female,1,0,0,0
17891,320744,2015-03-03,Desktop,Male,1,1,0,0
17995,666056,2015-03-03,Mobile,Male,1,0,0,0
18121,661032,2015-03-03,Desktop,Female,1,0,0,0
18219,792124,2015-03-03,Desktop,Male,1,1,1,0
18263,287106,2015-03-03,Desktop,Female,1,0,0,0
18382,582542,2015-03-03,Desktop,Male,1,1,0,0
18433,582278,2015-03-03,Mobile,Male,1,0,0,0
18501,97589,2015-03-03,Desktop,Female,1,0,0,0
19296,547030,2015-03-03,Desktop,Female,1,1,0,0
19454,269220,2015-03-03,Desktop,Male,1,1,0,0
19568,534307,2015-03-03,Desktop,Male,1,0,0,0
19620,435042,2015-03-03,Mobile,Male,1,0,0,0
19633,47333,2015-03-03,Desktop,Female,1,1,0,0
19738,473209,2015-03-03,Mobile,Male,1,0,0,0
19773,501711,2015-03-03,Desktop,Male,1,0,0,0
19879,771455,2015-03-03,Mobile,Male,1,1,0,0
19902,449966,2015-03-03,Mobile,Female,1,0,0,0
20390,719833,2015-03-03,Desktop,Male,1,1,0,0
20636,551559,2015-03-03,Desktop,Female,1,0,0,0
20761,692391,2015-03-03,Desktop,Female,1,0,0,0
20868,986576,2015-03-03,Mobile,Female,1,1,0,0
20961,61614,2015-03-03,Desktop,Female,1,0,0,0
20986,769487,2015-03-03,Desktop,Male,1,0,0,0
20987,268584,2015-03-03,Desktop,Male,1,1,0,0
20991,681953,2015-03-03,Desktop,Male,1,0,0,0
21034,991075,2015-03-03,Desktop,Male,1,0,0,0
21036,346639,2015-03-03,Mobile,Male,1,0,0,0
21158,950440,2015-03-03,Mobile,Female,1,0,0,0
21621,230977,2015-03-03,Desktop,Male,1,0,0,0
21622,234696,2015-03-03,Mobile,Female,1,0,0,0
21819,160557,2015-03-03,Desktop,Male,1,1,0,0
21900,245906,2015-03-03,Mobile,Male,1,0,0,0
21923,765652,2015-03-03,Desktop,Female,1,0,0,0
21942,467745,2015-03-03,Desktop,Male,1,1,0,0
22031,389961,2015-03-03,Desktop,Male,1,0,0,0
22151,969737,2015-03-03,Mobile,Male,1,0,0,0
22160,974755,2015-03-03,Mobile,Female,1,0,0,0
22183,343347,2015-03-03,Desktop,Female,1,0,0,0
22865,395984,2015-03-03,Desktop,Female,1,1,0,0
23053,962995,2015-03-03,Mobile,Female,1,0,0,0
23248,347143,2015-03-03,Desktop,Male,1,1,0,0
23360,382194,2015-03-03,Desktop,Male,1,0,0,0
23363,141919,2015-03-03,Desktop,Male,1,0,0,0
23406,147727,2015-03-03,Desktop,Male,1,1,0,0
23710,547234,2015-03-03,Mobile,Male,1,0,0,0
23791,304886,2015-03-03,Desktop,Female,1,0,0,0
23867,921064,2015-03-03,Desktop,Female,1,1,0,0
24153,339396,2015-03-03,Desktop,Male,1,1,0,0
24196,462719,2015-03-03,Desktop,Female,1,1,0,0
24280,414319,2015-03-03,Mobile,Female,1,0,0,0
24368,520205,2015-03-03,Desktop,Male,1,0,0,0
24565,939040,2015-03-03,Desktop,Male,1,1,0,0
24592,629224,2015-03-03,Desktop,Male,1,1,0,0
24718,62365,2015-03-03,Desktop,Male,1,1,0,0
24880,576174,2015-03-03,Desktop,Female,1,1,0,0
24983,618004,2015-03-03,Desktop,Male,1,1,0,0
24996,165616,2015-03-03,Desktop,Male,1,0,0,0
25035,309866,2015-03-03,Mobile,Male,1,0,0,0
25088,630070,2015-03-03,Desktop,Male,1,0,0,0
25115,626475,2015-03-03,Desktop,Female,1,1,0,0
25296,840556,2015-03-03,Mobile,Female,1,0,0,0
25388,461290,2015-03-03,Desktop,Male,1,1,0,0
25757,18664,2015-03-03,Desktop,Female,1,0,0,0
25938,392825,2015-03-03,Mobile,Female,1,0,0,0
26471,559420,2015-03-03,Desktop,Female,1,1,0,0
26577,170240,2015-03-03,Desktop,Female,1,0,0,0
26648,458302,2015-03-03,Desktop,Male,1,1,0,0
26774,316334,2015-03-03,Desktop,Male,1,1,0,0
26854,75748,2015-03-03,Desktop,Male,1,0,0,0
26878,473029,2015-03-03,Desktop,Male,1,1,0,0
26977,525449,2015-03-03,Mobile,Male,1,0,0,0
27089,762488,2015-03-03,Desktop,Female,1,0,0,0
27122,822701,2015-03-03,Desktop,Female,1,1,0,0
27131,915341,2015-03-03,Desktop,Female,1,1,0,0
27233,755399,2015-03-03,Desktop,Female,1,0,0,0
27371,444391,2015-03-03,Desktop,Male,1,1,0,0
27401,717807,2015-03-03,Mobile,Female,1,1,0,0
27582,477847,2015-03-03,Desktop,Female,1,1,0,0
27657,314500,2015-03-03,Mobile,Female,1,1,1,0
27888,822578,2015-03-03,Mobile,Female,1,0,0,0
28014,446741,2015-03-03,Desktop,Male,1,0,0,0
28052,560592,2015-03-03,Mobile,Male,1,1,0,0
28319,167985,2015-03-03,Desktop,Male,1,1,0,0
28324,138315,2015-03-03,Mobile,Male,1,0,0,0
28451,322341,2015-03-03,Desktop,Male,1,0,0,0
28509,409702,2015-03-03,Desktop,Female,1,0,0,0
28598,416349,2015-03-03,Desktop,Female,1,1,0,0
28901,195181,2015-03-03,Desktop,Female,1,0,0,0
28927,438155,2015-03-03,Mobile,Female,1,0,0,0
28932,235925,2015-03-03,Desktop,Male,1,0,0,0
29129,220729,2015-03-03,Mobile,Female,1,0,0,0
29223,150050,2015-03-03,Desktop,Male,1,1,0,0
29291,515756,2015-03-03,Desktop,Female,1,1,0,0
29333,35919,2015-03-03,Desktop,Female,1,0,0,0
29339,317820,2015-03-03,Mobile,Male,1,0,0,0
29423,866974,2015-03-03,Desktop,Male,1,1,0,0
30091,369025,2015-03-03,Desktop,Female,1,0,0,0
30350,162006,2015-03-03,Desktop,Female,1,1,0,0
30383,513051,2015-03-03,Desktop,Male,1,0,0,0
30417,599059,2015-03-03,Desktop,Female,1,1,0,0
30436,320637,2015-03-03,Desktop,Female,1,1,0,0
30470,191525,2015-03-03,Desktop,Female,1,0,0,0
30582,527258,2015-03-03,Mobile,Male,1,0,0,0
30640,549724,2015-03-03,Desktop,Female,1,0,0,0
30872,932101,2015-03-03,Desktop,Male,1,1,0,0
30989,405804,2015-03-03,Desktop,Male,1,0,0,0
31174,396747,2015-03-03,Desktop,Female,1,1,0,0
31485,326741,2015-03-03,Desktop,Male,1,0,0,0
31582,489270,2015-03-03,Mobile,Female,1,0,0,0
31661,714277,2015-03-03,Desktop,Female,1,1,0,0
31679,200259,2015-03-03,Desktop,Female,1,1,0,0
31754,962601,2015-03-03,Desktop,Female,1,1,0,0
31766,137780,2015-03-03,Desktop,Female,1,0,0,0
31931,649025,2015-03-03,Mobile,Female,1,0,0,0
32063,415823,2015-03-03,Desktop,Male,1,0,0,0
32267,522524,2015-03-03,Desktop,Female,1,0,0,0
32289,992058,2015-03-03,Desktop,Male,1,0,0,0
32359,447080,2015-03-03,Desktop,Male,1,1,0,0
32368,853307,2015-03-03,Mobile,Male,1,0,0,0
32446,215086,2015-03-03,Desktop,Female,1,1,0,0
32564,212515,2015-03-03,Desktop,Male,1,1,0,0
32636,942877,2015-03-03,Mobile,Female,1,0,0,0
32668,502383,2015-03-03,Desktop,Female,1,0,0,0
32889,138215,2015-03-03,Mobile,Male,1,0,0,0
33089,79519,2015-03-03,Desktop,Male,1,0,0,0
33112,747237,2015-03-03,Mobile,Male,1,0,0,0
33332,225106,2015-03-03,Desktop,Female,1,0,0,0
33352,665869,2015-03-03,Mobile,Female,1,0,0,0
33513,250521,2015-03-03,Desktop,Female,1,0,0,0
33737,313894,2015-03-03,Mobile,Female,1,0,0,0
33832,370345,2015-03-03,Mobile,Male,1,0,0,0
33837,471247,2015-03-03,Desktop,Male,1,0,0,0
33867,313567,2015-03-03,Desktop,Female,1,1,0,0
33885,58587,2015-03-03,Desktop,Female,1,0,0,0
33944,425327,2015-03-03,Mobile,Female,1,0,0,0
33953,440093,2015-03-03,Desktop,Male,1,0,0,0
34128,215081,2015-03-03,Desktop,Female,1,1,0,0
34157,331616,2015-03-03,Mobile,Male,1,0,0,0
34260,845696,2015-03-03,Mobile,Female,1,0,0,0
34283,593075,2015-03-03,Mobile,Male,1,0,0,0
34324,229599,2015-03-03,Desktop,Female,1,1,0,0
34393,16627,2015-03-03,Desktop,Female,1,0,0,0
34582,559537,2015-03-03,Desktop,Female,1,0,0,0
34638,182544,2015-03-03,Desktop,Female,1,0,0,0
34665,674619,2015-03-03,Mobile,Female,1,0,0,0
34736,345499,2015-03-03,Desktop,Female,1,0,0,0
34770,532321,2015-03-03,Desktop,Male,1,1,0,0
34863,132545,2015-03-03,Mobile,Female,1,0,0,0
34889,943771,2015-03-03,Desktop,Male,1,0,0,0
35381,784659,2015-03-03,Desktop,Male,1,0,0,0
35481,283390,2015-03-03,Desktop,Male,1,1,0,0
35647,44054,2015-03-03,Desktop,Female,1,0,0,0
35754,645252,2015-03-03,Desktop,Female,1,1,0,0
35851,367320,2015-03-03,Desktop,Female,1,0,0,0
35989,653139,2015-03-03,Desktop,Female,1,0,0,0
36094,507424,2015-03-03,Mobile,Female,1,1,0,0
36441,902543,2015-03-03,Desktop,Male,1,1,0,0
36529,586035,2015-03-03,Desktop,Female,1,0,0,0
36584,801162,2015-03-03,Mobile,Female,1,1,0,0
36603,364433,2015-03-03,Mobile,Male,1,0,0,0
36720,824415,2015-03-03,Mobile,Female,1,0,0,0
36814,844985,2015-03-03,Desktop,Male,1,1,0,0
36836,608161,2015-03-03,Desktop,Female,1,0,0,0
37006,412149,2015-03-03,Desktop,Female,1,1,0,0
37642,361936,2015-03-03,Mobile,Female,1,0,0,0
37760,664911,2015-03-03,Mobile,Male,1,1,0,0
37786,122094,2015-03-03,Desktop,Female,1,1,0,0
37820,20885,2015-03-03,Desktop,Male,1,1,0,0
37825,331058,2015-03-03,Mobile,Female,1,1,0,0
37887,13894,2015-03-03,Desktop,Female,1,1,0,0
37952,59941,2015-03-03,Mobile,Male,1,1,0,0
38019,157041,2015-03-03,Desktop,Male,1,0,0,0
38026,657696,2015-03-03,Desktop,Female,1,1,0,0
38274,625455,2015-03-03,Desktop,Female,1,1,0,0
38660,393231,2015-03-03,Desktop,Female,1,1,0,0
38788,933829,2015-03-03,Mobile,Male,1,0,0,0
38958,129312,2015-03-03,Desktop,Male,1,1,0,0
39172,482366,2015-03-03,Desktop,Male,1,1,0,0
39181,989659,2015-03-03,Mobile,Male,1,0,0,0
39208,562252,2015-03-03,Mobile,Male,1,0,0,0
39396,201874,2015-03-03,Desktop,Female,1,1,0,0
40043,557713,2015-03-03,Desktop,Female,1,1,0,0
40088,736379,2015-03-03,Desktop,Female,1,0,0,0
40126,724626,2015-03-03,Desktop,Female,1,0,0,0
40310,200571,2015-03-03,Desktop,Female,1,0,0,0
40486,396886,2015-03-03,Mobile,Male,1,0,0,0
40847,446024,2015-03-03,Desktop,Male,1,0,0,0
41116,945376,2015-03-03,Desktop,Female,1,1,0,0
41184,731356,2015-03-03,Desktop,Male,1,0,0,0
41293,928072,2015-03-03,Mobile,Male,1,0,0,0
41341,569218,2015-03-03,Desktop,Male,1,0,0,0
41659,762019,2015-03-03,Desktop,Male,1,0,0,0
42118,343540,2015-03-03,Desktop,Male,1,1,0,0
42209,995985,2015-03-03,Mobile,Female,1,0,0,0
42312,762364,2015-03-03,Mobile,Male,1,0,0,0
42363,661834,2015-03-03,Desktop,Male,1,0,0,0
42417,209931,2015-03-03,Desktop,Female,1,1,0,0
42562,626519,2015-03-03,Mobile,Male,1,0,0,0
42762,10535,2015-03-03,Desktop,Female,1,1,0,0
42925,765110,2015-03-03,Desktop,Male,1,1,0,0
43100,713048,2015-03-03,Desktop,Male,1,0,0,0
43171,347376,2015-03-03,Desktop,Male,1,1,0,0
43566,699756,2015-03-03,Mobile,Male,1,1,0,0
43621,586620,2015-03-03,Mobile,Male,1,0,0,0
43665,566520,2015-03-03,Desktop,Male,1,0,0,0
43752,483982,2015-03-03,Mobile,Female,1,0,0,0
43760,380635,2015-03-03,Desktop,Male,1,1,0,0
43882,149343,2015-03-03,Desktop,Female,1,1,0,0
43967,885350,2015-03-03,Mobile,Male,1,0,0,0
44040,484709,2015-03-03,Desktop,Female,1,1,0,0
44077,516985,2015-03-03,Mobile,Male,1,0,0,0
44504,702579,2015-03-03,Mobile,Male,1,0,0,0
44660,192613,2015-03-03,Desktop,Female,1,0,0,0
45069,178077,2015-03-03,Mobile,Male,1,0,0,0
45337,105923,2015-03-03,Desktop,Female,1,1,0,0
45619,562791,2015-03-03,Mobile,Female,1,1,0,0
45715,917798,2015-03-03,Desktop,Male,1,1,0,0
45755,574079,2015-03-03,Desktop,Female,1,0,0,0
45823,30459,2015-03-03,Desktop,Male,1,0,0,0
46065,396157,2015-03-03,Mobile,Female,1,0,0,0
46271,329225,2015-03-03,Mobile,Female,1,0,0,0
46463,356670,2015-03-03,Mobile,Female,1,0,0,0
46490,33982,2015-03-03,Desktop,Female,1,1,0,0
46502,526324,2015-03-03,Mobile,Female,1,0,0,0
46600,914452,2015-03-03,Desktop,Male,1,0,0,0
46661,581016,2015-03-03,Mobile,Male,1,0,0,0
47053,475966,2015-03-03,Mobile,Female,1,1,0,0
47179,94640,2015-03-03,Desktop,Male,1,1,0,0
47206,244999,2015-03-03,Mobile,Male,1,0,0,0
47312,127193,2015-03-03,Desktop,Female,1,1,0,0
47767,919537,2015-03-03,Desktop,Male,1,0,0,0
47893,104381,2015-03-03,Mobile,Female,1,0,0,0
47986,798213,2015-03-03,Desktop,Male,1,1,0,0
48348,31425,2015-03-03,Mobile,Male,1,0,0,0
48491,42950,2015-03-03,Desktop,Female,1,1,0,0
